,Unnamed: 0,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0.1,Verifier,instance,solved_bool,solved,score
6658,6531,,mnist,0.012,N9,MNIST_P9_N9,unsat,50.8367,2131.0,verinet,MNIST_P9_N9 N9 0.012,True,1,1
6659,6528,,mnist,0.012,N23,MNIST_P77_N23,unsat,45.8251,2128.0,verinet,MNIST_P77_N23 N23 0.012,True,1,1
6660,6527,,mnist,0.012,N9,MNIST_P24_N9,unsat,50.4694,2127.0,verinet,MNIST_P24_N9 N9 0.012,True,1,1
6661,6526,,mnist,0.012,N13,MNIST_P51_N13,unsat,43.2624,2126.0,verinet,MNIST_P51_N13 N13 0.012,True,1,1
6662,6524,,mnist,0.012,N7,MNIST_P85_N7,unsat,46.1881,2124.0,verinet,MNIST_P85_N7 N7 0.012,True,1,1
6663,6520,,mnist,0.012,N13,MNIST_P35_N13,unsat,42.9036,2120.0,verinet,MNIST_P35_N13 N13 0.012,True,1,1
6664,6491,,mnist,0.012,N13,MNIST_P10_N13,unsat,41.7424,2091.0,verinet,MNIST_P10_N13 N13 0.012,True,1,1
6665,6519,,mnist,0.012,N44,MNIST_P97_N44,unsat,43.2645,2119.0,verinet,MNIST_P97_N44 N44 0.012,True,1,1
6666,6518,,mnist,0.012,N23,MNIST_P95_N23,unsat,44.7889,2118.0,verinet,MNIST_P95_N23 N23 0.012,True,1,1
6667,6517,,mnist,0.012,N24,MNIST_P71_N24,unsat,42.9711,2117.0,verinet,MNIST_P71_N24 N24 0.012,True,1,1
6668,6516,,mnist,0.012,N36,MNIST_P86_N36,unsat,49.3102,2116.0,verinet,MNIST_P86_N36 N36 0.012,True,1,1
6669,6514,,mnist,0.012,N44,MNIST_P67_N44,unsat,43.8426,2114.0,verinet,MNIST_P67_N44 N44 0.012,True,1,1
6670,6513,,mnist,0.012,N1,MNIST_P46_N1,unsat,42.8809,2113.0,verinet,MNIST_P46_N1 N1 0.012,True,1,1
6671,6511,,mnist,0.012,N44,MNIST_P76_N44,unsat,43.7045,2111.0,verinet,MNIST_P76_N44 N44 0.012,True,1,1
6672,6506,,mnist,0.012,N45,MNIST_P4_N45,unsat,43.0592,2106.0,verinet,MNIST_P4_N45 N45 0.012,True,1,1
6673,6505,,mnist,0.012,N10,MNIST_P93_N10,unsat,43.0356,2105.0,verinet,MNIST_P93_N10 N10 0.012,True,1,1
6674,6503,,mnist,0.012,N10,MNIST_P32_N10,unsat,42.8853,2103.0,verinet,MNIST_P32_N10 N10 0.012,True,1,1
6675,6547,,mnist,0.012,N40,MNIST_P58_N40,unsat,45.537,2147.0,verinet,MNIST_P58_N40 N40 0.012,True,1,1
6676,6549,,mnist,0.012,N7,MNIST_P70_N7,unsat,43.5443,2149.0,verinet,MNIST_P70_N7 N7 0.012,True,1,1
6677,6551,,mnist,0.012,N29,MNIST_P42_N29,unsat,43.6097,2151.0,verinet,MNIST_P42_N29 N29 0.012,True,1,1
6678,6552,,mnist,0.012,N25,MNIST_P84_N25,unsat,50.7964,2152.0,verinet,MNIST_P84_N25 N25 0.012,True,1,1
6679,6614,,mnist,0.012,N1,MNIST_P45_N1,unsat,41.4031,2214.0,verinet,MNIST_P45_N1 N1 0.012,True,1,1
6680,6613,,mnist,0.012,N46,MNIST_P41_N46,unsat,51.3518,2213.0,verinet,MNIST_P41_N46 N46 0.012,True,1,1
6681,6612,,mnist,0.012,N44,MNIST_P27_N44,unsat,43.4678,2212.0,verinet,MNIST_P27_N44 N44 0.012,True,1,1
6682,6607,,mnist,0.012,N29,MNIST_P46_N29,unsat,45.9835,2207.0,verinet,MNIST_P46_N29 N29 0.012,True,1,1
6683,6603,,mnist,0.012,N9,MNIST_P27_N9,unsat,51.5619,2203.0,verinet,MNIST_P27_N9 N9 0.012,True,1,1
6684,6599,,mnist,0.012,N35,MNIST_P28_N35,unsat,43.3694,2199.0,verinet,MNIST_P28_N35 N35 0.012,True,1,1
6685,6591,,mnist,0.012,N11,MNIST_P23_N11,unsat,43.0319,2191.0,verinet,MNIST_P23_N11 N11 0.012,True,1,1
6686,6590,,mnist,0.012,N25,MNIST_P70_N25,unsat,49.7035,2190.0,verinet,MNIST_P70_N25 N25 0.012,True,1,1
6687,6586,,mnist,0.012,N37,MNIST_P6_N37,unsat,52.8998,2186.0,verinet,MNIST_P6_N37 N37 0.012,True,1,1
6688,6585,,mnist,0.012,N23,MNIST_P45_N23,unsat,44.2939,2185.0,verinet,MNIST_P45_N23 N23 0.012,True,1,1
6689,6577,,mnist,0.012,N23,MNIST_P58_N23,unsat,46.3464,2177.0,verinet,MNIST_P58_N23 N23 0.012,True,1,1
6690,6571,,mnist,0.012,N2,MNIST_P81_N2,unsat,69.7525,2171.0,verinet,MNIST_P81_N2 N2 0.012,True,1,1
6691,6570,,mnist,0.012,N13,MNIST_P76_N13,unsat,43.2266,2170.0,verinet,MNIST_P76_N13 N13 0.012,True,1,1
6692,6568,,mnist,0.012,N37,MNIST_P47_N37,unsat,50.9741,2168.0,verinet,MNIST_P47_N37 N37 0.012,True,1,1
6693,6565,,mnist,0.012,N37,MNIST_P17_N37,unsat,50.5864,2165.0,verinet,MNIST_P17_N37 N37 0.012,True,1,1
6694,6562,,mnist,0.012,N1,MNIST_P74_N1,unsat,41.3295,2162.0,verinet,MNIST_P74_N1 N1 0.012,True,1,1
6695,6558,,mnist,0.012,N31,MNIST_P57_N31,unsat,51.2251,2158.0,verinet,MNIST_P57_N31 N31 0.012,True,1,1
6696,6557,,mnist,0.012,N23,MNIST_P76_N23,unsat,43.2015,2157.0,verinet,MNIST_P76_N23 N23 0.012,True,1,1
6697,6556,,mnist,0.012,N2,MNIST_P58_N2,unsat,69.1667,2156.0,verinet,MNIST_P58_N2 N2 0.012,True,1,1
6698,6555,,mnist,0.012,N2,MNIST_P49_N2,unsat,71.0018,2155.0,verinet,MNIST_P49_N2 N2 0.012,True,1,1
6699,6554,,mnist,0.012,N46,MNIST_P42_N46,unsat,51.6148,2154.0,verinet,MNIST_P42_N46 N46 0.012,True,1,1
6700,6493,,mnist,0.012,N10,MNIST_P85_N10,unsat,42.9476,2093.0,verinet,MNIST_P85_N10 N10 0.012,True,1,1
