,Unnamed: 0,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0.1,Unnamed: 0.1.1,Verifier,instance,score,solved,solved_bool
28787,5857,,MNIST,0.012,20.0,mnist_5_100.onnx,time-out or unsolved,3600.0,324.0,20.0,abcrown,20.0 mnist_5_100.onnx 0.012,0,0,False
28789,5856,,MNIST,0.012,20.0,mnist_5_100.onnx,time-out or unsolved,3600.0,324.0,20.0,eran,20.0 mnist_5_100.onnx 0.012,0,0,False
28795,33440,,,0.012,78.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,578.0,,abcrown,78.0 mnist_net_256x4.onnx 0.012,0,0,False
28815,33398,,,0.012,78.0,mnist_net.onnx,time-out or unsolved,3600.0,78.0,,abcrown,78.0 mnist_net.onnx 0.012,0,0,False
28817,5877,,,0.012,20.0,mnist_6_100.onnx,time-out or unsolved,3600.0,20.0,20.0,eran,20.0 mnist_6_100.onnx 0.012,0,0,False
28832,33419,,,0.012,78.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,778.0,,abcrown,78.0 mnist_net_256x2.onnx 0.012,0,0,False
28844,5815,,MNIST,0.012,20.0,mnist_3_50.onnx,time-out or unsolved,3600.0,322.0,20.0,eran,20.0 mnist_3_50.onnx 0.012,0,0,False
28846,5814,,MNIST,0.012,20.0,mnist_3_50.onnx,time-out or unsolved,3600.0,322.0,20.0,abcrown,20.0 mnist_3_50.onnx 0.012,0,0,False
28851,33502,,,0.012,78.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,178.0,,abcrown,78.0 rsl18a_linf01.onnx 0.012,0,0,False
28864,33482,,,0.012,78.0,mnist_nn.onnx,time-out or unsolved,3600.0,878.0,,abcrown,78.0 mnist_nn.onnx 0.012,0,0,False
28868,33460,,,0.012,78.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,278.0,,abcrown,78.0 mnist_net_256x6.onnx 0.012,0,0,False
28869,5836,,MNIST,0.012,20.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,323.0,20.0,eran,20.0 mnist_4_1024.onnx 0.012,0,0,False
28871,5835,,MNIST,0.012,20.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,323.0,20.0,abcrown,20.0 mnist_4_1024.onnx 0.012,0,0,False
28873,13962,,,0.012,37.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,137.0,,abcrown,37.0 rsl18a_linf01.onnx 0.012,0,0,False
28888,19337,,MNIST,0.012,49.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,779.0,49.0,eran,49.0 mnist_4_1024.onnx 0.012,0,0,False
28891,32569,,,0.012,76.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,576.0,,abcrown,76.0 mnist_net_256x4.onnx 0.012,0,0,False
28894,6335,,,0.012,21.0,mnist_6_200.onnx,time-out or unsolved,3600.0,121.0,121.0,eran,21.0 mnist_6_200.onnx 0.012,0,0,False
28916,19441,,,0.012,49.0,mnist_9_200.onnx,time-out or unsolved,3600.0,349.0,349.0,eran,49.0 mnist_9_200.onnx 0.012,0,0,False
28922,6356,,,0.012,21.0,mnist_9_100.onnx,time-out or unsolved,3600.0,221.0,221.0,eran,21.0 mnist_9_100.onnx 0.012,0,0,False
28924,32528,,,0.012,76.0,mnist_net.onnx,time-out or unsolved,3600.0,76.0,,abcrown,76.0 mnist_net.onnx 0.012,0,0,False
28939,32548,,,0.012,76.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,776.0,,abcrown,76.0 mnist_net_256x2.onnx 0.012,0,0,False
28954,32633,,,0.012,76.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,176.0,,abcrown,76.0 rsl18a_linf01.onnx 0.012,0,0,False
28957,6314,,,0.012,21.0,mnist_6_100.onnx,time-out or unsolved,3600.0,21.0,21.0,eran,21.0 mnist_6_100.onnx 0.012,0,0,False
28969,6292,,MNIST,0.012,21.0,mnist_5_100.onnx,time-out or unsolved,3600.0,339.0,21.0,abcrown,21.0 mnist_5_100.onnx 0.012,0,0,False
28971,6293,,MNIST,0.012,21.0,mnist_5_100.onnx,time-out or unsolved,3600.0,339.0,21.0,eran,21.0 mnist_5_100.onnx 0.012,0,0,False
28973,32591,,,0.012,76.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,276.0,,abcrown,76.0 mnist_net_256x6.onnx 0.012,0,0,False
28981,13859,,,0.012,37.0,mnist_net.onnx,time-out or unsolved,3600.0,37.0,,abcrown,37.0 mnist_net.onnx 0.012,0,0,False
28984,19420,,,0.012,49.0,mnist_9_100.onnx,time-out or unsolved,3600.0,249.0,249.0,eran,49.0 mnist_9_100.onnx 0.012,0,0,False
28990,32612,,,0.012,76.0,mnist_nn.onnx,time-out or unsolved,3600.0,876.0,,abcrown,76.0 mnist_nn.onnx 0.012,0,0,False
29001,32382,,MNIST,0.012,76.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1203.0,76.0,eran,76.0 mnist_5_100.onnx 0.012,0,0,False
29003,32384,,MNIST,0.012,76.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1203.0,76.0,abcrown,76.0 mnist_5_100.onnx 0.012,0,0,False
29010,6458,,,0.012,21.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,721.0,,abcrown,21.0 mnist_net_256x2.onnx 0.012,0,0,False
29019,32404,,,0.012,76.0,mnist_6_100.onnx,time-out or unsolved,3600.0,76.0,76.0,eran,76.0 mnist_6_100.onnx 0.012,0,0,False
29027,32362,,MNIST,0.012,76.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1202.0,76.0,eran,76.0 mnist_4_1024.onnx 0.012,0,0,False
29038,19544,,,0.012,49.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,549.0,,abcrown,49.0 mnist_net_256x4.onnx 0.012,0,0,False
29039,32363,,MNIST,0.012,76.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1202.0,76.0,abcrown,76.0 mnist_4_1024.onnx 0.012,0,0,False
29054,13776,,,0.012,37.0,mnist_9_100.onnx,time-out or unsolved,3600.0,237.0,237.0,eran,37.0 mnist_9_100.onnx 0.012,0,0,False
29063,6376,,,0.012,21.0,mnist_9_200.onnx,time-out or unsolved,3600.0,321.0,321.0,eran,21.0 mnist_9_200.onnx 0.012,0,0,False
29070,32468,,,0.012,76.0,mnist_9_200.onnx,time-out or unsolved,3600.0,376.0,376.0,eran,76.0 mnist_9_200.onnx 0.012,0,0,False
29073,19500,,,0.012,49.0,mnist_net.onnx,time-out or unsolved,3600.0,49.0,,abcrown,49.0 mnist_net.onnx 0.012,0,0,False
29080,32447,,,0.012,76.0,mnist_9_100.onnx,time-out or unsolved,3600.0,276.0,276.0,eran,76.0 mnist_9_100.onnx 0.012,0,0,False
29090,32424,,,0.012,76.0,mnist_6_200.onnx,time-out or unsolved,3600.0,176.0,176.0,eran,76.0 mnist_6_200.onnx 0.012,0,0,False
29091,6437,,,0.012,21.0,mnist_net.onnx,time-out or unsolved,3600.0,21.0,,abcrown,21.0 mnist_net.onnx 0.012,0,0,False
29092,19521,,,0.012,49.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,749.0,,abcrown,49.0 mnist_net_256x2.onnx 0.012,0,0,False
29109,32695,,,0.012,77.0,fc2.onnx,time-out or unsolved,3600.0,377.0,,abcrown,77.0 fc2.onnx 0.012,0,0,False
29110,32903,,,0.012,77.0,mnist_9_200.onnx,time-out or unsolved,3600.0,377.0,377.0,eran,77.0 mnist_9_200.onnx 0.012,0,0,False
29118,32902,,,0.012,77.0,mnist_9_200.onnx,time-out or unsolved,3600.0,377.0,377.0,bab,77.0 mnist_9_200.onnx 0.012,0,0,False
29126,6105,,,0.012,20.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,120.0,,abcrown,20.0 rsl18a_linf01.onnx 0.012,0,0,False
29132,19377,,,0.012,49.0,mnist_6_100.onnx,time-out or unsolved,3600.0,49.0,49.0,eran,49.0 mnist_6_100.onnx 0.012,0,0,False
29140,32860,,,0.012,77.0,mnist_6_200.onnx,time-out or unsolved,3600.0,177.0,177.0,eran,77.0 mnist_6_200.onnx 0.012,0,0,False
29141,32861,,,0.012,77.0,mnist_6_200.onnx,time-out or unsolved,3600.0,177.0,177.0,bab,77.0 mnist_6_200.onnx 0.012,0,0,False
29147,6168,,,0.012,21.0,fc2.onnx,time-out or unsolved,3600.0,321.0,,abcrown,21.0 fc2.onnx 0.012,0,0,False
29157,32881,,,0.012,77.0,mnist_9_100.onnx,time-out or unsolved,3600.0,277.0,277.0,bab,77.0 mnist_9_100.onnx 0.012,0,0,False
29158,32882,,,0.012,77.0,mnist_9_100.onnx,time-out or unsolved,3600.0,277.0,277.0,eran,77.0 mnist_9_100.onnx 0.012,0,0,False
29174,33004,,,0.012,77.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,577.0,,abcrown,77.0 mnist_net_256x4.onnx 0.012,0,0,False
29180,6064,,,0.012,20.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,220.0,,abcrown,20.0 mnist_net_256x6.onnx 0.012,0,0,False
29192,32961,,,0.012,77.0,mnist_net.onnx,time-out or unsolved,3600.0,77.0,,abcrown,77.0 mnist_net.onnx 0.012,0,0,False
29199,13900,,,0.012,37.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,537.0,,abcrown,37.0 mnist_net_256x4.onnx 0.012,0,0,False
29204,19358,,MNIST,0.012,49.0,mnist_5_100.onnx,time-out or unsolved,3600.0,780.0,49.0,abcrown,49.0 mnist_5_100.onnx 0.012,0,0,False
29205,19357,,MNIST,0.012,49.0,mnist_5_100.onnx,time-out or unsolved,3600.0,780.0,49.0,eran,49.0 mnist_5_100.onnx 0.012,0,0,False
29207,6084,,,0.012,20.0,mnist_nn.onnx,time-out or unsolved,3600.0,820.0,,abcrown,20.0 mnist_nn.onnx 0.012,0,0,False
29209,32982,,,0.012,77.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,777.0,,abcrown,77.0 mnist_net_256x2.onnx 0.012,0,0,False
29218,32779,,MNIST,0.012,77.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1218.0,77.0,eran,77.0 mnist_3_50.onnx 0.012,0,0,False
29229,32778,,MNIST,0.012,77.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1218.0,77.0,abcrown,77.0 mnist_3_50.onnx 0.012,0,0,False
29233,19400,,,0.012,49.0,mnist_6_200.onnx,time-out or unsolved,3600.0,149.0,149.0,eran,49.0 mnist_6_200.onnx 0.012,0,0,False
29238,6254,,MNIST,0.012,21.0,mnist_3_50.onnx,time-out or unsolved,3600.0,338.0,21.0,abcrown,21.0 mnist_3_50.onnx 0.012,0,0,False
29264,32757,,MNIST,0.012,77.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1217.0,77.0,eran,77.0 mnist_3_100.onnx 0.012,0,0,False
29266,32759,,MNIST,0.012,77.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1217.0,77.0,abcrown,77.0 mnist_3_100.onnx 0.012,0,0,False
29270,6253,,MNIST,0.012,21.0,mnist_3_50.onnx,time-out or unsolved,3600.0,338.0,21.0,eran,21.0 mnist_3_50.onnx 0.012,0,0,False
29281,13878,,,0.012,37.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,737.0,,abcrown,37.0 mnist_net_256x2.onnx 0.012,0,0,False
29283,6233,,MNIST,0.012,21.0,mnist_3_100.onnx,time-out or unsolved,3600.0,337.0,21.0,eran,21.0 mnist_3_100.onnx 0.012,0,0,False
29285,6231,,MNIST,0.012,21.0,mnist_3_100.onnx,time-out or unsolved,3600.0,337.0,21.0,abcrown,21.0 mnist_3_100.onnx 0.012,0,0,False
29288,32840,,,0.012,77.0,mnist_6_100.onnx,time-out or unsolved,3600.0,77.0,77.0,eran,77.0 mnist_6_100.onnx 0.012,0,0,False
29323,32818,,MNIST,0.012,77.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1219.0,77.0,eran,77.0 mnist_5_100.onnx 0.012,0,0,False
29324,32819,,MNIST,0.012,77.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1219.0,77.0,abcrown,77.0 mnist_5_100.onnx 0.012,0,0,False
29330,8285,,,0.012,25.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,125.0,,abcrown,25.0 rsl18a_linf01.onnx 0.012,0,0,False
29333,20643,,MNIST,0.012,51.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,812.0,51.0,eran,51.0 mnist_4_1024.onnx 0.012,0,0,False
29338,29104,,,0.012,69.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,269.0,,abcrown,69.0 mnist_net_256x6.onnx 0.012,0,0,False
29341,20645,,MNIST,0.012,51.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,812.0,51.0,abcrown,51.0 mnist_4_1024.onnx 0.012,0,0,False
29358,8346,,,0.012,26.0,fc2.onnx,time-out or unsolved,3600.0,326.0,,abcrown,26.0 fc2.onnx 0.012,0,0,False
29374,29084,,,0.012,69.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,569.0,,abcrown,69.0 mnist_net_256x4.onnx 0.012,0,0,False
29391,8243,,,0.012,25.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,225.0,,abcrown,25.0 mnist_net_256x6.onnx 0.012,0,0,False
29394,13214,,MNIST,0.012,36.0,mnist_3_100.onnx,time-out or unsolved,3600.0,577.0,36.0,eran,36.0 mnist_3_100.onnx 0.012,0,0,False
29399,29207,,,0.012,7.0,fc2.onnx,time-out or unsolved,3600.0,307.0,,abcrown,7.0 fc2.onnx 0.012,0,0,False
29414,29126,,,0.012,69.0,mnist_nn.onnx,time-out or unsolved,3600.0,869.0,,abcrown,69.0 mnist_nn.onnx 0.012,0,0,False
29418,8262,,,0.012,25.0,mnist_nn.onnx,time-out or unsolved,3600.0,825.0,,abcrown,25.0 mnist_nn.onnx 0.012,0,0,False
29430,20623,,MNIST,0.012,51.0,mnist_3_50.onnx,time-out or unsolved,3600.0,811.0,51.0,eran,51.0 mnist_3_50.onnx 0.012,0,0,False
29432,20622,,MNIST,0.012,51.0,mnist_3_50.onnx,time-out or unsolved,3600.0,811.0,51.0,abcrown,51.0 mnist_3_50.onnx 0.012,0,0,False
29433,29146,,,0.012,69.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,169.0,,abcrown,69.0 rsl18a_linf01.onnx 0.012,0,0,False
29434,13212,,MNIST,0.012,36.0,mnist_3_100.onnx,time-out or unsolved,3600.0,577.0,36.0,abcrown,36.0 mnist_3_100.onnx 0.012,0,0,False
29438,8470,,MNIST,0.012,26.0,mnist_5_100.onnx,time-out or unsolved,3600.0,420.0,26.0,eran,26.0 mnist_5_100.onnx 0.012,0,0,False
29440,28939,,,0.012,69.0,mnist_6_200.onnx,time-out or unsolved,3600.0,169.0,169.0,eran,69.0 mnist_6_200.onnx 0.012,0,0,False
29454,13150,,,0.012,36.0,fc2.onnx,time-out or unsolved,3600.0,336.0,,abcrown,36.0 fc2.onnx 0.012,0,0,False
29460,28961,,,0.012,69.0,mnist_9_100.onnx,time-out or unsolved,3600.0,269.0,269.0,eran,69.0 mnist_9_100.onnx 0.012,0,0,False
29463,8431,,MNIST,0.012,26.0,mnist_3_50.onnx,time-out or unsolved,3600.0,419.0,26.0,eran,26.0 mnist_3_50.onnx 0.012,0,0,False
29466,29062,,,0.012,69.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,769.0,,abcrown,69.0 mnist_net_256x2.onnx 0.012,0,0,False
29476,28917,,,0.012,69.0,mnist_6_100.onnx,time-out or unsolved,3600.0,69.0,69.0,eran,69.0 mnist_6_100.onnx 0.012,0,0,False
29493,8430,,MNIST,0.012,26.0,mnist_3_50.onnx,time-out or unsolved,3600.0,419.0,26.0,abcrown,26.0 mnist_3_50.onnx 0.012,0,0,False
29496,20664,,MNIST,0.012,51.0,mnist_5_100.onnx,time-out or unsolved,3600.0,813.0,51.0,abcrown,51.0 mnist_5_100.onnx 0.012,0,0,False
29501,29042,,,0.012,69.0,mnist_net.onnx,time-out or unsolved,3600.0,69.0,,abcrown,69.0 mnist_net.onnx 0.012,0,0,False
29520,8409,,MNIST,0.012,26.0,mnist_3_100.onnx,time-out or unsolved,3600.0,418.0,26.0,abcrown,26.0 mnist_3_100.onnx 0.012,0,0,False
29521,8410,,MNIST,0.012,26.0,mnist_3_100.onnx,time-out or unsolved,3600.0,418.0,26.0,eran,26.0 mnist_3_100.onnx 0.012,0,0,False
29533,28980,,,0.012,69.0,mnist_9_200.onnx,time-out or unsolved,3600.0,369.0,369.0,eran,69.0 mnist_9_200.onnx 0.012,0,0,False
29546,20665,,MNIST,0.012,51.0,mnist_5_100.onnx,time-out or unsolved,3600.0,813.0,51.0,eran,51.0 mnist_5_100.onnx 0.012,0,0,False
29558,20476,,,0.012,50.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,150.0,,abcrown,50.0 rsl18a_linf01.onnx 0.012,0,0,False
29560,8118,,,0.012,25.0,mnist_9_200.onnx,time-out or unsolved,3600.0,325.0,325.0,eran,25.0 mnist_9_200.onnx 0.012,0,0,False
29563,29407,,,0.012,7.0,mnist_9_200.onnx,time-out or unsolved,3600.0,307.0,307.0,bab,7.0 mnist_9_200.onnx 0.012,0,0,False
29568,29466,,,0.012,7.0,mnist_net.onnx,time-out or unsolved,3600.0,7.0,,abcrown,7.0 mnist_net.onnx 0.012,0,0,False
29575,29408,,,0.012,7.0,mnist_9_200.onnx,time-out or unsolved,3600.0,307.0,307.0,eran,7.0 mnist_9_200.onnx 0.012,0,0,False
29584,13234,,MNIST,0.012,36.0,mnist_3_50.onnx,time-out or unsolved,3600.0,578.0,36.0,abcrown,36.0 mnist_3_50.onnx 0.012,0,0,False
29588,13235,,MNIST,0.012,36.0,mnist_3_50.onnx,time-out or unsolved,3600.0,578.0,36.0,eran,36.0 mnist_3_50.onnx 0.012,0,0,False
29597,8077,,,0.012,25.0,mnist_6_200.onnx,time-out or unsolved,3600.0,125.0,125.0,eran,25.0 mnist_6_200.onnx 0.012,0,0,False
29598,29509,,,0.012,7.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,507.0,,abcrown,7.0 mnist_net_256x4.onnx 0.012,0,0,False
29599,13255,,MNIST,0.012,36.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,579.0,36.0,eran,36.0 mnist_4_1024.onnx 0.012,0,0,False
29600,13256,,MNIST,0.012,36.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,579.0,36.0,abcrown,36.0 mnist_4_1024.onnx 0.012,0,0,False
29619,29531,,,0.012,7.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,207.0,,abcrown,7.0 mnist_net_256x6.onnx 0.012,0,0,False
29634,29487,,,0.012,7.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,707.0,,abcrown,7.0 mnist_net_256x2.onnx 0.012,0,0,False
29635,8099,,,0.012,25.0,mnist_9_100.onnx,time-out or unsolved,3600.0,225.0,225.0,eran,25.0 mnist_9_100.onnx 0.012,0,0,False
29648,20456,,,0.012,50.0,mnist_nn.onnx,time-out or unsolved,3600.0,850.0,,abcrown,50.0 mnist_nn.onnx 0.012,0,0,False
29651,8179,,,0.012,25.0,mnist_net.onnx,time-out or unsolved,3600.0,25.0,,abcrown,25.0 mnist_net.onnx 0.012,0,0,False
29654,20602,,MNIST,0.012,51.0,mnist_3_100.onnx,time-out or unsolved,3600.0,810.0,51.0,eran,51.0 mnist_3_100.onnx 0.012,0,0,False
29656,20601,,MNIST,0.012,51.0,mnist_3_100.onnx,time-out or unsolved,3600.0,810.0,51.0,abcrown,51.0 mnist_3_100.onnx 0.012,0,0,False
29659,8220,,,0.012,25.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,525.0,,abcrown,25.0 mnist_net_256x4.onnx 0.012,0,0,False
29677,29290,,MNIST,0.012,7.0,mnist_3_50.onnx,time-out or unsolved,3600.0,117.0,7.0,abcrown,7.0 mnist_3_50.onnx 0.012,0,0,False
29678,29289,,MNIST,0.012,7.0,mnist_3_50.onnx,time-out or unsolved,3600.0,117.0,7.0,eran,7.0 mnist_3_50.onnx 0.012,0,0,False
29686,29268,,MNIST,0.012,7.0,mnist_3_100.onnx,time-out or unsolved,3600.0,116.0,7.0,abcrown,7.0 mnist_3_100.onnx 0.012,0,0,False
29687,29269,,MNIST,0.012,7.0,mnist_3_100.onnx,time-out or unsolved,3600.0,116.0,7.0,eran,7.0 mnist_3_100.onnx 0.012,0,0,False
29717,20538,,,0.012,51.0,fc2.onnx,time-out or unsolved,3600.0,351.0,,abcrown,51.0 fc2.onnx 0.012,0,0,False
29735,29322,,MNIST,0.012,7.0,mnist_5_100.onnx,time-out or unsolved,3600.0,118.0,7.0,abcrown,7.0 mnist_5_100.onnx 0.012,0,0,False
29736,29323,,MNIST,0.012,7.0,mnist_5_100.onnx,time-out or unsolved,3600.0,118.0,7.0,eran,7.0 mnist_5_100.onnx 0.012,0,0,False
29754,8200,,,0.012,25.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,725.0,,abcrown,25.0 mnist_net_256x2.onnx 0.012,0,0,False
29755,29343,,,0.012,7.0,mnist_6_100.onnx,time-out or unsolved,3600.0,7.0,7.0,eran,7.0 mnist_6_100.onnx 0.012,0,0,False
29774,28437,,MNIST,0.012,68.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1071.0,68.0,eran,68.0 mnist_4_1024.onnx 0.012,0,0,False
29776,28439,,MNIST,0.012,68.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1071.0,68.0,abcrown,68.0 mnist_4_1024.onnx 0.012,0,0,False
29781,20851,,,0.012,51.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,551.0,,abcrown,51.0 mnist_net_256x4.onnx 0.012,0,0,False
29793,28396,,MNIST,0.012,68.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1069.0,68.0,eran,68.0 mnist_3_100.onnx 0.012,0,0,False
29794,28397,,MNIST,0.012,68.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1069.0,68.0,abcrown,68.0 mnist_3_100.onnx 0.012,0,0,False
29800,28417,,MNIST,0.012,68.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1070.0,68.0,abcrown,68.0 mnist_3_50.onnx 0.012,0,0,False
29811,28416,,MNIST,0.012,68.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1070.0,68.0,eran,68.0 mnist_3_50.onnx 0.012,0,0,False
29817,8677,,,0.012,26.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,226.0,,abcrown,26.0 mnist_net_256x6.onnx 0.012,0,0,False
29826,20831,,,0.012,51.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,751.0,,abcrown,51.0 mnist_net_256x2.onnx 0.012,0,0,False
29830,28502,,,0.012,68.0,mnist_6_200.onnx,time-out or unsolved,3600.0,168.0,168.0,eran,68.0 mnist_6_200.onnx 0.012,0,0,False
29848,8697,,,0.012,26.0,mnist_nn.onnx,time-out or unsolved,3600.0,826.0,,abcrown,26.0 mnist_nn.onnx 0.012,0,0,False
29849,28458,,MNIST,0.012,68.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1072.0,68.0,abcrown,68.0 mnist_5_100.onnx 0.012,0,0,False
29850,28459,,MNIST,0.012,68.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1072.0,68.0,eran,68.0 mnist_5_100.onnx 0.012,0,0,False
29865,13023,,,0.012,35.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,535.0,,abcrown,35.0 mnist_net_256x4.onnx 0.012,0,0,False
29866,28479,,,0.012,68.0,mnist_6_100.onnx,time-out or unsolved,3600.0,68.0,68.0,eran,68.0 mnist_6_100.onnx 0.012,0,0,False
29869,8471,,MNIST,0.012,26.0,mnist_5_100.onnx,time-out or unsolved,3600.0,420.0,26.0,abcrown,26.0 mnist_5_100.onnx 0.012,0,0,False
29886,28229,,,0.012,67.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,267.0,,abcrown,67.0 mnist_net_256x6.onnx 0.012,0,0,False
29892,8846,,MNIST,0.012,27.0,mnist_3_100.onnx,time-out or unsolved,3600.0,434.0,27.0,abcrown,27.0 mnist_3_100.onnx 0.012,0,0,False
29894,8844,,MNIST,0.012,27.0,mnist_3_100.onnx,time-out or unsolved,3600.0,434.0,27.0,eran,27.0 mnist_3_100.onnx 0.012,0,0,False
29897,8720,,,0.012,26.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,126.0,,abcrown,26.0 rsl18a_linf01.onnx 0.012,0,0,False
29904,28187,,,0.012,67.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,767.0,,abcrown,67.0 mnist_net_256x2.onnx 0.012,0,0,False
29914,20894,,,0.012,51.0,mnist_nn.onnx,time-out or unsolved,3600.0,851.0,,abcrown,51.0 mnist_nn.onnx 0.012,0,0,False
29920,8866,,MNIST,0.012,27.0,mnist_3_50.onnx,time-out or unsolved,3600.0,435.0,27.0,abcrown,27.0 mnist_3_50.onnx 0.012,0,0,False
29921,28206,,,0.012,67.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,567.0,,abcrown,67.0 mnist_net_256x4.onnx 0.012,0,0,False
29922,8865,,MNIST,0.012,27.0,mnist_3_50.onnx,time-out or unsolved,3600.0,435.0,27.0,eran,27.0 mnist_3_50.onnx 0.012,0,0,False
29930,20873,,,0.012,51.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,251.0,,abcrown,51.0 mnist_net_256x6.onnx 0.012,0,0,False
29935,13002,,,0.012,35.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,735.0,,abcrown,35.0 mnist_net_256x2.onnx 0.012,0,0,False
29942,28334,,,0.012,68.0,fc2.onnx,time-out or unsolved,3600.0,368.0,,abcrown,68.0 fc2.onnx 0.012,0,0,False
29953,8781,,,0.012,27.0,fc2.onnx,time-out or unsolved,3600.0,327.0,,abcrown,27.0 fc2.onnx 0.012,0,0,False
29954,28269,,,0.012,67.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,167.0,,abcrown,67.0 rsl18a_linf01.onnx 0.012,0,0,False
29960,28249,,,0.012,67.0,mnist_nn.onnx,time-out or unsolved,3600.0,867.0,,abcrown,67.0 mnist_nn.onnx 0.012,0,0,False
29990,13087,,,0.012,35.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,135.0,,abcrown,35.0 rsl18a_linf01.onnx 0.012,0,0,False
29994,28770,,,0.012,69.0,fc2.onnx,time-out or unsolved,3600.0,369.0,,abcrown,69.0 fc2.onnx 0.012,0,0,False
29998,28833,,MNIST,0.012,69.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1086.0,69.0,eran,69.0 mnist_3_100.onnx 0.012,0,0,False
30000,28835,,MNIST,0.012,69.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1086.0,69.0,abcrown,69.0 mnist_3_100.onnx 0.012,0,0,False
30008,8656,,,0.012,26.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,526.0,,abcrown,26.0 mnist_net_256x4.onnx 0.012,0,0,False
30018,28707,,,0.012,68.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,168.0,,abcrown,68.0 rsl18a_linf01.onnx 0.012,0,0,False
30026,8512,,,0.012,26.0,mnist_6_200.onnx,time-out or unsolved,3600.0,126.0,126.0,eran,26.0 mnist_6_200.onnx 0.012,0,0,False
30033,20708,,,0.012,51.0,mnist_6_200.onnx,time-out or unsolved,3600.0,151.0,151.0,eran,51.0 mnist_6_200.onnx 0.012,0,0,False
