,Unnamed: 0,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0.1,Verifier,instance,solved_bool,solved,score
8166,3422,,cifar,0.012,N15,CIFAR_P63_N15,sat,9.6297,3422.0,verinet,CIFAR_P63_N15 N15 0.012,True,1,1
8167,3423,,cifar,0.012,N34,CIFAR_P81_N34,sat,6.5837,3423.0,verinet,CIFAR_P81_N34 N34 0.012,True,1,1
8170,3487,,cifar,0.012,N17,CIFAR_P85_N17,sat,11.4642,3487.0,verinet,CIFAR_P85_N17 N17 0.012,True,1,1
8172,3538,,cifar,0.012,N18,CIFAR_P92_N18,sat,6.089,3538.0,verinet,CIFAR_P92_N18 N18 0.012,True,1,1
8173,3540,,cifar,0.012,N34,CIFAR_P94_N34,sat,25.2124,3540.0,verinet,CIFAR_P94_N34 N34 0.012,True,1,1
8175,3550,,cifar,0.012,N2,CIFAR_P60_N2,sat,9.2248,3550.0,verinet,CIFAR_P60_N2 N2 0.012,True,1,1
8176,3551,,cifar,0.012,N15,CIFAR_P35_N15,unsat,78.1398,3551.0,verinet,CIFAR_P35_N15 N15 0.012,True,1,1
8177,3552,,cifar,0.012,N15,CIFAR_P17_N15,sat,9.1025,3552.0,verinet,CIFAR_P17_N15 N15 0.012,True,1,1
8178,3555,,cifar,0.012,N13,CIFAR_P42_N13,sat,6.4166,3555.0,verinet,CIFAR_P42_N13 N13 0.012,True,1,1
8182,3561,,cifar,0.012,N18,CIFAR_P88_N18,sat,6.6154,3561.0,verinet,CIFAR_P88_N18 N18 0.012,True,1,1
8186,3573,,cifar,0.012,N13,CIFAR_P9_N13,sat,6.1678,3573.0,verinet,CIFAR_P9_N13 N13 0.012,True,1,1
8189,3490,,cifar,0.012,N18,CIFAR_P89_N18,sat,12.8182,3490.0,verinet,CIFAR_P89_N18 N18 0.012,True,1,1
8190,3526,,cifar,0.012,N32,CIFAR_P63_N32,sat,30.2972,3526.0,verinet,CIFAR_P63_N32 N32 0.012,True,1,1
8194,3498,,cifar,0.012,N2,CIFAR_P40_N2,sat,26.9899,3498.0,verinet,CIFAR_P40_N2 N2 0.012,True,1,1
8196,3502,,cifar,0.012,N42,CIFAR_P83_N42,sat,12.26,3502.0,verinet,CIFAR_P83_N42 N42 0.012,True,1,1
8197,3504,,cifar,0.012,N34,CIFAR_P68_N34,sat,7.0943,3504.0,verinet,CIFAR_P68_N34 N34 0.012,True,1,1
8201,3517,,cifar,0.012,N34,CIFAR_P34_N34,sat,6.2345,3517.0,verinet,CIFAR_P34_N34 N34 0.012,True,1,1
8203,3520,,cifar,0.012,N2,CIFAR_P80_N2,sat,7.8075,3520.0,verinet,CIFAR_P80_N2 N2 0.012,True,1,1
8207,3778,,cifar,0.012,N17,CIFAR_P59_N17,sat,5.4248,3778.0,verinet,CIFAR_P59_N17 N17 0.012,True,1,1
8208,2697,,cifar,0.012,N18,CIFAR_P98_N18,sat,24.6529,2697.0,verinet,CIFAR_P98_N18 N18 0.012,True,1,1
8210,3985,,cifar,0.012,N34,CIFAR_P3_N34,sat,39.1396,3985.0,verinet,CIFAR_P3_N34 N34 0.012,True,1,1
8212,3988,,cifar,0.012,N32,CIFAR_P52_N32,sat,25.4942,3988.0,verinet,CIFAR_P52_N32 N32 0.012,True,1,1
8214,3990,,cifar,0.012,N2,CIFAR_P58_N2,sat,61.1422,3990.0,verinet,CIFAR_P58_N2 N2 0.012,True,1,1
8215,3998,,cifar,0.012,N18,CIFAR_P29_N18,sat,6.2425,3998.0,verinet,CIFAR_P29_N18 N18 0.012,True,1,1
8217,4003,,cifar,0.012,N2,CIFAR_P72_N2,sat,8.9296,4003.0,verinet,CIFAR_P72_N2 N2 0.012,True,1,1
8218,4022,,cifar,0.012,N34,CIFAR_P53_N34,sat,12.9109,4022.0,verinet,CIFAR_P53_N34 N34 0.012,True,1,1
8219,4004,,cifar,0.012,N42,CIFAR_P97_N42,sat,22.8678,4004.0,verinet,CIFAR_P97_N42 N42 0.012,True,1,1
8221,4013,,cifar,0.012,N18,CIFAR_P52_N18,sat,13.0202,4013.0,verinet,CIFAR_P52_N18 N18 0.012,True,1,1
8223,4016,,cifar,0.012,N42,CIFAR_P67_N42,unsat,51.4969,4016.0,verinet,CIFAR_P67_N42 N42 0.012,True,1,1
8228,3976,,cifar,0.012,N13,CIFAR_P82_N13,sat,6.9908,3976.0,verinet,CIFAR_P82_N13 N13 0.012,True,1,1
8230,3946,,cifar,0.012,N34,CIFAR_P14_N34,sat,7.3985,3946.0,verinet,CIFAR_P14_N34 N34 0.012,True,1,1
8232,3952,,cifar,0.012,N4,CIFAR_P62_N4,sat,6.7209,3952.0,verinet,CIFAR_P62_N4 N4 0.012,True,1,1
8234,3956,,cifar,0.012,N2,CIFAR_P42_N2,sat,8.9378,3956.0,verinet,CIFAR_P42_N2 N2 0.012,True,1,1
8235,3960,,cifar,0.012,N4,CIFAR_P16_N4,unsat,58.7354,3960.0,verinet,CIFAR_P16_N4 N4 0.012,True,1,1
8236,3961,,cifar,0.012,N15,CIFAR_P16_N15,sat,8.925,3961.0,verinet,CIFAR_P16_N15 N15 0.012,True,1,1
8237,3962,,cifar,0.012,N42,CIFAR_P9_N42,sat,5.5303,3962.0,verinet,CIFAR_P9_N42 N42 0.012,True,1,1
8240,3968,,cifar,0.012,N15,CIFAR_P6_N15,sat,8.3816,3968.0,verinet,CIFAR_P6_N15 N15 0.012,True,1,1
8241,3970,,cifar,0.012,N4,CIFAR_P17_N4,sat,6.1569,3970.0,verinet,CIFAR_P17_N4 N4 0.012,True,1,1
8243,3972,,cifar,0.012,N2,CIFAR_P41_N2,sat,9.8057,3972.0,verinet,CIFAR_P41_N2 N2 0.012,True,1,1
8244,3974,,cifar,0.012,N13,CIFAR_P25_N13,unsat,54.4837,3974.0,verinet,CIFAR_P25_N13 N13 0.012,True,1,1
8245,4019,,cifar,0.012,N2,CIFAR_P96_N2,sat,17.8808,4019.0,verinet,CIFAR_P96_N2 N2 0.012,True,1,1
8248,4078,,cifar,0.012,N32,CIFAR_P25_N32,unsat,55.6628,4078.0,verinet,CIFAR_P25_N32 N32 0.012,True,1,1
8249,4068,,cifar,0.012,N32,CIFAR_P7_N32,sat,25.2611,4068.0,verinet,CIFAR_P7_N32 N32 0.012,True,1,1
8251,4071,,cifar,0.012,N15,CIFAR_P15_N15,sat,17.8369,4071.0,verinet,CIFAR_P15_N15 N15 0.012,True,1,1
8253,4073,,cifar,0.012,N13,CIFAR_P92_N13,sat,6.7227,4073.0,verinet,CIFAR_P92_N13 N13 0.012,True,1,1
8255,4076,,cifar,0.012,N32,CIFAR_P53_N32,sat,6.9561,4076.0,verinet,CIFAR_P53_N32 N32 0.012,True,1,1
8256,4079,,cifar,0.012,N4,CIFAR_P95_N4,sat,6.3922,4079.0,verinet,CIFAR_P95_N4 N4 0.012,True,1,1
8258,4081,,cifar,0.012,N18,CIFAR_P72_N18,sat,6.6164,4081.0,verinet,CIFAR_P72_N18 N18 0.012,True,1,1
8259,4083,,cifar,0.012,N34,CIFAR_P64_N34,sat,5.9886,4083.0,verinet,CIFAR_P64_N34 N34 0.012,True,1,1
8260,4084,,cifar,0.012,N42,CIFAR_P28_N42,sat,5.9267,4084.0,verinet,CIFAR_P28_N42 N42 0.012,True,1,1
8261,4085,,cifar,0.012,N32,CIFAR_P40_N32,sat,43.0775,4085.0,verinet,CIFAR_P40_N32 N32 0.012,True,1,1
8265,4066,,cifar,0.012,N34,CIFAR_P24_N34,sat,26.0455,4066.0,verinet,CIFAR_P24_N34 N34 0.012,True,1,1
8266,4063,,cifar,0.012,N13,CIFAR_P22_N13,sat,30.4638,4063.0,verinet,CIFAR_P22_N13 N13 0.012,True,1,1
8273,4030,,cifar,0.012,N15,CIFAR_P32_N15,sat,26.3252,4030.0,verinet,CIFAR_P32_N15 N15 0.012,True,1,1
8277,4040,,cifar,0.012,N32,CIFAR_P22_N32,sat,18.9265,4040.0,verinet,CIFAR_P22_N32 N32 0.012,True,1,1
8279,4046,,cifar,0.012,N18,CIFAR_P27_N18,sat,5.9675,4046.0,verinet,CIFAR_P27_N18 N18 0.012,True,1,1
8282,4057,,cifar,0.012,N2,CIFAR_P17_N2,sat,8.8612,4057.0,verinet,CIFAR_P17_N2 N2 0.012,True,1,1
8286,3942,,cifar,0.012,N17,CIFAR_P69_N17,sat,6.3582,3942.0,verinet,CIFAR_P69_N17 N17 0.012,True,1,1
8289,3825,,cifar,0.012,N34,CIFAR_P15_N34,sat,7.4133,3825.0,verinet,CIFAR_P15_N34 N34 0.012,True,1,1
8290,3828,,cifar,0.012,N15,CIFAR_P62_N15,sat,17.5944,3828.0,verinet,CIFAR_P62_N15 N15 0.012,True,1,1
8293,3831,,cifar,0.012,N2,CIFAR_P5_N2,sat,25.7788,3831.0,verinet,CIFAR_P5_N2 N2 0.012,True,1,1
8295,3837,,cifar,0.012,N2,CIFAR_P89_N2,sat,9.255,3837.0,verinet,CIFAR_P89_N2 N2 0.012,True,1,1
8298,3842,,cifar,0.012,N32,CIFAR_P14_N32,sat,6.8419,3842.0,verinet,CIFAR_P14_N32 N32 0.012,True,1,1
8300,3846,,cifar,0.012,N13,CIFAR_P27_N13,sat,12.9679,3846.0,verinet,CIFAR_P27_N13 N13 0.012,True,1,1
8301,3848,,cifar,0.012,N2,CIFAR_P1_N2,sat,9.1614,3848.0,verinet,CIFAR_P1_N2 N2 0.012,True,1,1
8302,3849,,cifar,0.012,N2,CIFAR_P68_N2,sat,8.9138,3849.0,verinet,CIFAR_P68_N2 N2 0.012,True,1,1
8303,3851,,cifar,0.012,N13,CIFAR_P75_N13,unsat,55.0964,3851.0,verinet,CIFAR_P75_N13 N13 0.012,True,1,1
8306,3814,,cifar,0.012,N34,CIFAR_P25_N34,unsat,58.2561,3814.0,verinet,CIFAR_P25_N34 N34 0.012,True,1,1
8307,3813,,cifar,0.012,N32,CIFAR_P5_N32,sat,38.3845,3813.0,verinet,CIFAR_P5_N32 N32 0.012,True,1,1
8311,3788,,cifar,0.012,N4,CIFAR_P0_N4,sat,6.422,3788.0,verinet,CIFAR_P0_N4 N4 0.012,True,1,1
8313,3794,,cifar,0.012,N18,CIFAR_P31_N18,sat,31.4638,3794.0,verinet,CIFAR_P31_N18 N18 0.012,True,1,1
8316,3801,,cifar,0.012,N4,CIFAR_P37_N4,sat,6.9585,3801.0,verinet,CIFAR_P37_N4 N4 0.012,True,1,1
8318,3804,,cifar,0.012,N15,CIFAR_P31_N15,sat,18.1089,3804.0,verinet,CIFAR_P31_N15 N15 0.012,True,1,1
8319,3805,,cifar,0.012,N32,CIFAR_P10_N32,sat,13.0552,3805.0,verinet,CIFAR_P10_N32 N32 0.012,True,1,1
8325,3860,,cifar,0.012,N2,CIFAR_P56_N2,sat,9.1685,3860.0,verinet,CIFAR_P56_N2 N2 0.012,True,1,1
8326,3904,,cifar,0.012,N18,CIFAR_P11_N18,sat,6.5527,3904.0,verinet,CIFAR_P11_N18 N18 0.012,True,1,1
8331,3914,,cifar,0.012,N4,CIFAR_P97_N4,sat,6.23,3914.0,verinet,CIFAR_P97_N4 N4 0.012,True,1,1
8332,3918,,cifar,0.012,N17,CIFAR_P79_N17,sat,5.7331,3918.0,verinet,CIFAR_P79_N17 N17 0.012,True,1,1
8338,3930,,cifar,0.012,N42,CIFAR_P24_N42,sat,6.3105,3930.0,verinet,CIFAR_P24_N42 N42 0.012,True,1,1
8339,3931,,cifar,0.012,N2,CIFAR_P98_N2,unsat,78.6897,3931.0,verinet,CIFAR_P98_N2 N2 0.012,True,1,1
8341,3936,,cifar,0.012,N34,CIFAR_P26_N34,sat,19.611,3936.0,verinet,CIFAR_P26_N34 N34 0.012,True,1,1
8344,3861,,cifar,0.012,N42,CIFAR_P26_N42,sat,40.4592,3861.0,verinet,CIFAR_P26_N42 N42 0.012,True,1,1
8347,3864,,cifar,0.012,N18,CIFAR_P63_N18,sat,13.4204,3864.0,verinet,CIFAR_P63_N18 N18 0.012,True,1,1
8348,3867,,cifar,0.012,N34,CIFAR_P41_N34,sat,13.0394,3867.0,verinet,CIFAR_P41_N34 N34 0.012,True,1,1
8349,3869,,cifar,0.012,N18,CIFAR_P46_N18,sat,44.2508,3869.0,verinet,CIFAR_P46_N18 N18 0.012,True,1,1
8354,3882,,cifar,0.012,N17,CIFAR_P48_N17,sat,5.9685,3882.0,verinet,CIFAR_P48_N17 N17 0.012,True,1,1
8356,3884,,cifar,0.012,N42,CIFAR_P98_N42,sat,11.8277,3884.0,verinet,CIFAR_P98_N42 N42 0.012,True,1,1
8358,3888,,cifar,0.012,N2,CIFAR_P51_N2,sat,8.6914,3888.0,verinet,CIFAR_P51_N2 N2 0.012,True,1,1
8360,3890,,cifar,0.012,N42,CIFAR_P4_N42,sat,17.2361,3890.0,verinet,CIFAR_P4_N42 N42 0.012,True,1,1
8361,3398,,cifar,0.012,N4,CIFAR_P6_N4,sat,6.8326,3398.0,verinet,CIFAR_P6_N4 N4 0.012,True,1,1
8362,3397,,cifar,0.012,N32,CIFAR_P17_N32,sat,6.5717,3397.0,verinet,CIFAR_P17_N32 N32 0.012,True,1,1
8367,2916,,cifar,0.012,N13,CIFAR_P83_N13,sat,7.3326,2916.0,verinet,CIFAR_P83_N13 N13 0.012,True,1,1
8368,2918,,cifar,0.012,N17,CIFAR_P11_N17,sat,5.8183,2918.0,verinet,CIFAR_P11_N17 N17 0.012,True,1,1
8369,2919,,cifar,0.012,N13,CIFAR_P13_N13,sat,6.2835,2919.0,verinet,CIFAR_P13_N13 N13 0.012,True,1,1
8370,2921,,cifar,0.012,N42,CIFAR_P96_N42,sat,23.9211,2921.0,verinet,CIFAR_P96_N42 N42 0.012,True,1,1
8376,2944,,cifar,0.012,N34,CIFAR_P40_N34,sat,31.9746,2944.0,verinet,CIFAR_P40_N34 N34 0.012,True,1,1
8380,2958,,cifar,0.012,N17,CIFAR_P20_N17,sat,6.5149,2958.0,verinet,CIFAR_P20_N17 N17 0.012,True,1,1
8381,2909,,cifar,0.012,N34,CIFAR_P98_N34,sat,6.4176,2909.0,verinet,CIFAR_P98_N34 N34 0.012,True,1,1
8385,2869,,cifar,0.012,N13,CIFAR_P98_N13,sat,38.9054,2869.0,verinet,CIFAR_P98_N13 N13 0.012,True,1,1
8387,2873,,cifar,0.012,N15,CIFAR_P74_N15,sat,9.0983,2873.0,verinet,CIFAR_P74_N15 N15 0.012,True,1,1
8388,2875,,cifar,0.012,N13,CIFAR_P46_N13,sat,12.8062,2875.0,verinet,CIFAR_P46_N13 N13 0.012,True,1,1
8394,2893,,cifar,0.012,N4,CIFAR_P91_N4,sat,6.9657,2893.0,verinet,CIFAR_P91_N4 N4 0.012,True,1,1
8395,2895,,cifar,0.012,N13,CIFAR_P18_N13,sat,6.4135,2895.0,verinet,CIFAR_P18_N13 N13 0.012,True,1,1
8396,2898,,cifar,0.012,N32,CIFAR_P12_N32,sat,13.4625,2898.0,verinet,CIFAR_P12_N32 N32 0.012,True,1,1
8397,2899,,cifar,0.012,N17,CIFAR_P44_N17,sat,5.7434,2899.0,verinet,CIFAR_P44_N17 N17 0.012,True,1,1
8398,2901,,cifar,0.012,N17,CIFAR_P57_N17,sat,6.5285,2901.0,verinet,CIFAR_P57_N17 N17 0.012,True,1,1
8400,2960,,cifar,0.012,N2,CIFAR_P97_N2,sat,78.2731,2960.0,verinet,CIFAR_P97_N2 N2 0.012,True,1,1
8403,3021,,cifar,0.012,N18,CIFAR_P62_N18,sat,19.5142,3021.0,verinet,CIFAR_P62_N18 N18 0.012,True,1,1
8408,3014,,cifar,0.012,N2,CIFAR_P27_N2,sat,9.5355,3014.0,verinet,CIFAR_P27_N2 N2 0.012,True,1,1
8409,3016,,cifar,0.012,N2,CIFAR_P62_N2,sat,8.9108,3016.0,verinet,CIFAR_P62_N2 N2 0.012,True,1,1
8410,3018,,cifar,0.012,N17,CIFAR_P70_N17,unsat,51.5737,3018.0,verinet,CIFAR_P70_N17 N17 0.012,True,1,1
8412,2969,,cifar,0.012,N32,CIFAR_P59_N32,sat,6.235,2969.0,verinet,CIFAR_P59_N32 N32 0.012,True,1,1
8413,3025,,cifar,0.012,N34,CIFAR_P57_N34,sat,5.9857,3025.0,verinet,CIFAR_P57_N34 N34 0.012,True,1,1
8414,3028,,cifar,0.012,N34,CIFAR_P1_N34,sat,12.3163,3028.0,verinet,CIFAR_P1_N34 N34 0.012,True,1,1
8418,3032,,cifar,0.012,N34,CIFAR_P28_N34,sat,6.0717,3032.0,verinet,CIFAR_P28_N34 N34 0.012,True,1,1
8421,3001,,cifar,0.012,N15,CIFAR_P75_N15,unsat,81.0772,3001.0,verinet,CIFAR_P75_N15 N15 0.012,True,1,1
8425,2974,,cifar,0.012,N15,CIFAR_P69_N15,sat,26.3957,2974.0,verinet,CIFAR_P69_N15 N15 0.012,True,1,1
8426,2975,,cifar,0.012,N13,CIFAR_P78_N13,sat,6.5407,2975.0,verinet,CIFAR_P78_N13 N13 0.012,True,1,1
8430,2985,,cifar,0.012,N2,CIFAR_P59_N2,sat,26.2012,2985.0,verinet,CIFAR_P59_N2 N2 0.012,True,1,1
8431,2986,,cifar,0.012,N18,CIFAR_P59_N18,sat,6.8819,2986.0,verinet,CIFAR_P59_N18 N18 0.012,True,1,1
8432,2987,,cifar,0.012,N2,CIFAR_P30_N2,sat,63.3913,2987.0,verinet,CIFAR_P30_N2 N2 0.012,True,1,1
8434,2989,,cifar,0.012,N17,CIFAR_P86_N17,unsat,54.0079,2989.0,verinet,CIFAR_P86_N17 N17 0.012,True,1,1
8436,2994,,cifar,0.012,N15,CIFAR_P93_N15,sat,19.4417,2994.0,verinet,CIFAR_P93_N15 N15 0.012,True,1,1
8437,2995,,cifar,0.012,N15,CIFAR_P86_N15,unsat,80.6966,2995.0,verinet,CIFAR_P86_N15 N15 0.012,True,1,1
8440,2865,,cifar,0.012,N15,CIFAR_P85_N15,sat,27.0656,2865.0,verinet,CIFAR_P85_N15 N15 0.012,True,1,1
8446,2746,,cifar,0.012,N18,CIFAR_P58_N18,sat,6.1344,2746.0,verinet,CIFAR_P58_N18 N18 0.012,True,1,1
8449,2756,,cifar,0.012,N2,CIFAR_P8_N2,sat,9.2896,2756.0,verinet,CIFAR_P8_N2 N2 0.012,True,1,1
8450,2762,,cifar,0.012,N34,CIFAR_P90_N34,sat,31.1338,2762.0,verinet,CIFAR_P90_N34 N34 0.012,True,1,1
8453,2765,,cifar,0.012,N32,CIFAR_P1_N32,sat,6.0949,2765.0,verinet,CIFAR_P1_N32 N32 0.012,True,1,1
8459,2736,,cifar,0.012,N17,CIFAR_P66_N17,sat,5.9146,2736.0,verinet,CIFAR_P66_N17 N17 0.012,True,1,1
8461,2733,,cifar,0.012,N2,CIFAR_P75_N2,unsat,75.0501,2733.0,verinet,CIFAR_P75_N2 N2 0.012,True,1,1
8466,2706,,cifar,0.012,N34,CIFAR_P78_N34,sat,6.226,2706.0,verinet,CIFAR_P78_N34 N34 0.012,True,1,1
8468,2712,,cifar,0.012,N32,CIFAR_P55_N32,sat,6.0589,2712.0,verinet,CIFAR_P55_N32 N32 0.012,True,1,1
8469,2713,,cifar,0.012,N17,CIFAR_P22_N17,sat,45.1945,2713.0,verinet,CIFAR_P22_N17 N17 0.012,True,1,1
8471,2715,,cifar,0.012,N32,CIFAR_P39_N32,sat,13.4824,2715.0,verinet,CIFAR_P39_N32 N32 0.012,True,1,1
8473,2720,,cifar,0.012,N4,CIFAR_P10_N4,sat,7.2972,2720.0,verinet,CIFAR_P10_N4 N4 0.012,True,1,1
8474,2721,,cifar,0.012,N2,CIFAR_P76_N2,sat,9.2612,2721.0,verinet,CIFAR_P76_N2 N2 0.012,True,1,1
8478,2776,,cifar,0.012,N18,CIFAR_P20_N18,sat,12.1326,2776.0,verinet,CIFAR_P20_N18 N18 0.012,True,1,1
8485,2840,,cifar,0.012,N18,CIFAR_P43_N18,sat,6.5291,2840.0,verinet,CIFAR_P43_N18 N18 0.012,True,1,1
8489,2845,,cifar,0.012,N2,CIFAR_P10_N2,sat,69.4219,2845.0,verinet,CIFAR_P10_N2 N2 0.012,True,1,1
8490,2850,,cifar,0.012,N18,CIFAR_P41_N18,sat,6.4833,2850.0,verinet,CIFAR_P41_N18 N18 0.012,True,1,1
8491,2851,,cifar,0.012,N42,CIFAR_P79_N42,sat,5.9635,2851.0,verinet,CIFAR_P79_N42 N42 0.012,True,1,1
8495,2855,,cifar,0.012,N15,CIFAR_P46_N15,sat,17.2019,2855.0,verinet,CIFAR_P46_N15 N15 0.012,True,1,1
8497,2831,,cifar,0.012,N17,CIFAR_P50_N17,sat,5.2371,2831.0,verinet,CIFAR_P50_N17 N17 0.012,True,1,1
8498,2826,,cifar,0.012,N18,CIFAR_P37_N18,sat,6.6455,2826.0,verinet,CIFAR_P37_N18 N18 0.012,True,1,1
8499,2783,,cifar,0.012,N17,CIFAR_P58_N17,sat,22.8392,2783.0,verinet,CIFAR_P58_N17 N17 0.012,True,1,1
8501,2785,,cifar,0.012,N32,CIFAR_P49_N32,sat,13.1181,2785.0,verinet,CIFAR_P49_N32 N32 0.012,True,1,1
8502,2786,,cifar,0.012,N17,CIFAR_P81_N17,sat,6.1979,2786.0,verinet,CIFAR_P81_N17 N17 0.012,True,1,1
8505,2797,,cifar,0.012,N15,CIFAR_P27_N15,sat,8.9434,2797.0,verinet,CIFAR_P27_N15 N15 0.012,True,1,1
8507,2799,,cifar,0.012,N18,CIFAR_P65_N18,unsat,57.2357,2799.0,verinet,CIFAR_P65_N18 N18 0.012,True,1,1
8508,2800,,cifar,0.012,N42,CIFAR_P70_N42,unsat,51.448,2800.0,verinet,CIFAR_P70_N42 N42 0.012,True,1,1
8509,2801,,cifar,0.012,N18,CIFAR_P55_N18,sat,6.5414,2801.0,verinet,CIFAR_P55_N18 N18 0.012,True,1,1
8512,2810,,cifar,0.012,N34,CIFAR_P22_N34,sat,12.2555,2810.0,verinet,CIFAR_P22_N34 N34 0.012,True,1,1
8514,2820,,cifar,0.012,N32,CIFAR_P86_N32,sat,19.4232,2820.0,verinet,CIFAR_P86_N32 N32 0.012,True,1,1
8516,3034,,cifar,0.012,N42,CIFAR_P11_N42,sat,5.9077,3034.0,verinet,CIFAR_P11_N42 N42 0.012,True,1,1
8517,3036,,cifar,0.012,N15,CIFAR_P71_N15,sat,17.6095,3036.0,verinet,CIFAR_P71_N15 N15 0.012,True,1,1
8520,3259,,cifar,0.012,N17,CIFAR_P21_N17,unsat,51.4191,3259.0,verinet,CIFAR_P21_N17 N17 0.012,True,1,1
8522,3266,,cifar,0.012,N18,CIFAR_P90_N18,sat,6.4838,3266.0,verinet,CIFAR_P90_N18 N18 0.012,True,1,1
8524,3271,,cifar,0.012,N13,CIFAR_P35_N13,unsat,57.5806,3271.0,verinet,CIFAR_P35_N13 N13 0.012,True,1,1
8526,3275,,cifar,0.012,N2,CIFAR_P93_N2,sat,27.6015,3275.0,verinet,CIFAR_P93_N2 N2 0.012,True,1,1
8529,3282,,cifar,0.012,N4,CIFAR_P76_N4,sat,6.9988,3282.0,verinet,CIFAR_P76_N4 N4 0.012,True,1,1
8530,3289,,cifar,0.012,N34,CIFAR_P38_N34,sat,7.4151,3289.0,verinet,CIFAR_P38_N34 N34 0.012,True,1,1
8531,3290,,cifar,0.012,N18,CIFAR_P35_N18,unsat,58.3591,3290.0,verinet,CIFAR_P35_N18 N18 0.012,True,1,1
8532,3292,,cifar,0.012,N32,CIFAR_P93_N32,sat,12.9344,3292.0,verinet,CIFAR_P93_N32 N32 0.012,True,1,1
8533,3293,,cifar,0.012,N13,CIFAR_P5_N13,sat,13.4816,3293.0,verinet,CIFAR_P5_N13 N13 0.012,True,1,1
8536,3257,,cifar,0.012,N42,CIFAR_P72_N42,sat,11.9498,3257.0,verinet,CIFAR_P72_N42 N42 0.012,True,1,1
8537,3256,,cifar,0.012,N42,CIFAR_P57_N42,sat,18.063,3256.0,verinet,CIFAR_P57_N42 N42 0.012,True,1,1
8538,3255,,cifar,0.012,N17,CIFAR_P80_N17,sat,6.2625,3255.0,verinet,CIFAR_P80_N17 N17 0.012,True,1,1
8539,3254,,cifar,0.012,N4,CIFAR_P49_N4,sat,6.6846,3254.0,verinet,CIFAR_P49_N4 N4 0.012,True,1,1
8541,3231,,cifar,0.012,N42,CIFAR_P61_N42,sat,11.8418,3231.0,verinet,CIFAR_P61_N42 N42 0.012,True,1,1
8542,3232,,cifar,0.012,N2,CIFAR_P24_N2,sat,8.7297,3232.0,verinet,CIFAR_P24_N2 N2 0.012,True,1,1
8543,3233,,cifar,0.012,N13,CIFAR_P21_N13,sat,18.3564,3233.0,verinet,CIFAR_P21_N13 N13 0.012,True,1,1
8545,3238,,cifar,0.012,N42,CIFAR_P62_N42,sat,12.0619,3238.0,verinet,CIFAR_P62_N42 N42 0.012,True,1,1
8547,3240,,cifar,0.012,N13,CIFAR_P81_N13,sat,6.5697,3240.0,verinet,CIFAR_P81_N13 N13 0.012,True,1,1
8548,3241,,cifar,0.012,N32,CIFAR_P34_N32,sat,5.8539,3241.0,verinet,CIFAR_P34_N32 N32 0.012,True,1,1
8550,3244,,cifar,0.012,N42,CIFAR_P2_N42,sat,5.9012,3244.0,verinet,CIFAR_P2_N42 N42 0.012,True,1,1
8554,3253,,cifar,0.012,N17,CIFAR_P60_N17,sat,6.126,3253.0,verinet,CIFAR_P60_N17 N17 0.012,True,1,1
8556,3299,,cifar,0.012,N2,CIFAR_P64_N2,sat,8.9397,3299.0,verinet,CIFAR_P64_N2 N2 0.012,True,1,1
8564,3369,,cifar,0.012,N17,CIFAR_P17_N17,sat,5.6625,3369.0,verinet,CIFAR_P17_N17 N17 0.012,True,1,1
8565,3371,,cifar,0.012,N17,CIFAR_P41_N17,sat,23.6063,3371.0,verinet,CIFAR_P41_N17 N17 0.012,True,1,1
8567,3374,,cifar,0.012,N17,CIFAR_P3_N17,sat,17.6171,3374.0,verinet,CIFAR_P3_N17 N17 0.012,True,1,1
8568,3376,,cifar,0.012,N2,CIFAR_P20_N2,sat,17.9182,3376.0,verinet,CIFAR_P20_N2 N2 0.012,True,1,1
8570,3382,,cifar,0.012,N42,CIFAR_P10_N42,sat,5.9997,3382.0,verinet,CIFAR_P10_N42 N42 0.012,True,1,1
8574,3349,,cifar,0.012,N17,CIFAR_P1_N17,sat,5.9258,3349.0,verinet,CIFAR_P1_N17 N17 0.012,True,1,1
8578,3305,,cifar,0.012,N42,CIFAR_P46_N42,sat,11.5271,3305.0,verinet,CIFAR_P46_N42 N42 0.012,True,1,1
8580,3311,,cifar,0.012,N17,CIFAR_P93_N17,sat,11.6695,3311.0,verinet,CIFAR_P93_N17 N17 0.012,True,1,1
8581,3314,,cifar,0.012,N2,CIFAR_P73_N2,sat,8.5371,3314.0,verinet,CIFAR_P73_N2 N2 0.012,True,1,1
8582,3315,,cifar,0.012,N34,CIFAR_P72_N34,sat,6.1273,3315.0,verinet,CIFAR_P72_N34 N34 0.012,True,1,1
8583,3317,,cifar,0.012,N15,CIFAR_P38_N15,sat,9.4891,3317.0,verinet,CIFAR_P38_N15 N15 0.012,True,1,1
8585,3325,,cifar,0.012,N4,CIFAR_P84_N4,sat,7.2977,3325.0,verinet,CIFAR_P84_N4 N4 0.012,True,1,1
8586,3326,,cifar,0.012,N18,CIFAR_P84_N18,unsat,56.0172,3326.0,verinet,CIFAR_P84_N18 N18 0.012,True,1,1
8588,3328,,cifar,0.012,N2,CIFAR_P63_N2,sat,17.9632,3328.0,verinet,CIFAR_P63_N2 N2 0.012,True,1,1
8589,3329,,cifar,0.012,N34,CIFAR_P18_N34,sat,6.5672,3329.0,verinet,CIFAR_P18_N34 N34 0.012,True,1,1
